timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
37707,0.01,-1.00,-0.04,-2.01,0.18,-0.12,-67.00,14.00,53.00,side_right
37800,0.01,-1.00,-0.04,-0.73,0.18,-0.12,-67.00,9.00,51.00,side_right
37893,0.01,-1.00,-0.04,0.49,0.24,-0.06,-67.00,12.00,49.00,side_right
37999,0.01,-1.00,-0.04,0.00,0.24,-0.06,-67.00,12.00,49.00,side_right
38092,0.01,-1.00,-0.04,-1.04,0.31,-0.12,-67.00,14.00,54.00,side_right
38198,0.01,-1.00,-0.04,-0.85,0.18,-0.12,-67.00,14.00,52.00,side_right
38291,0.01,-1.00,-0.04,-2.26,0.24,-0.06,-66.00,14.00,56.00,side_right
38397,0.01,-1.00,-0.04,0.73,0.18,-0.12,-65.00,13.00,45.00,side_right
38490,0.01,-1.00,-0.04,-1.04,0.18,0.00,-64.00,12.00,62.00,side_right
38596,0.01,-1.00,-0.04,-0.61,0.12,-0.12,-67.00,15.00,53.00,side_right
38689,0.01,-1.00,-0.03,-1.10,0.18,-0.06,-66.00,14.00,54.00,side_right
38795,0.01,-1.00,-0.03,-0.98,0.24,-0.18,-67.00,14.00,54.00,side_right
38888,0.01,-1.00,-0.04,2.56,0.61,-0.92,-67.00,11.00,49.00,side_right
38994,-0.00,-0.99,-0.03,-3.11,-0.43,-5.25,-65.00,10.00,53.00,side_right
39087,-0.01,-0.99,-0.03,-3.36,-1.10,-6.10,-66.00,12.00,57.00,side_right
39193,-0.01,-0.99,-0.02,-3.11,-0.55,-2.62,-65.00,12.00,51.00,side_right
39286,-0.01,-1.00,-0.02,-2.14,-0.31,2.50,-66.00,12.00,51.00,side_right
39379,-0.00,-1.00,-0.02,-1.71,0.12,0.31,-65.00,15.00,57.00,side_right
39485,-0.00,-1.00,-0.02,0.55,0.12,0.79,-66.00,16.00,54.00,side_right
