timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
34628,0.96,0.15,0.27,-32.04,-1.10,11.84,-18.00,-36.00,15.00,unknown
34734,0.94,0.13,0.33,-5.62,-32.78,0.49,-17.00,-35.00,16.00,unknown
34827,0.92,0.13,0.44,-6.35,-24.90,3.85,-18.00,-38.00,25.00,unknown
34920,0.91,0.15,0.45,-12.27,-12.02,8.18,-18.00,-36.00,24.00,unknown
35026,0.89,0.17,0.44,-16.91,-14.71,0.55,-14.00,-37.00,19.00,unknown
35119,0.87,0.16,0.46,-18.92,-1.16,-1.28,-17.00,-39.00,27.00,unknown
35226,0.86,0.14,0.45,8.36,-3.60,-0.31,-19.00,-37.00,22.00,unknown
35319,0.88,0.15,0.47,11.29,-5.92,1.40,-17.00,-37.00,27.00,unknown
35425,0.85,0.15,0.47,29.91,-30.09,-12.08,-18.00,-37.00,31.00,unknown
35518,0.84,0.08,0.52,2.01,16.72,-9.28,-17.00,-36.00,29.00,unknown
35624,0.87,0.08,0.50,-6.16,2.01,-9.52,-19.00,-37.00,31.00,unknown
35717,0.84,0.08,0.44,-2.38,-3.72,0.43,-18.00,-37.00,25.00,unknown
35823,0.88,0.11,0.50,1.28,-6.04,4.82,-18.00,-36.00,30.00,unknown
35916,0.89,0.14,0.50,0.43,-6.23,2.01,-19.00,-36.00,32.00,unknown
36022,0.85,0.10,0.51,1.71,0.12,-3.72,-20.00,-36.00,28.00,unknown
36115,0.84,0.07,0.54,11.72,-10.93,-2.14,-17.00,-36.00,29.00,unknown
36221,0.85,0.08,0.56,8.73,2.93,4.52,-21.00,-37.00,28.00,unknown
36314,0.86,0.10,0.49,3.42,3.78,-0.24,-20.00,-36.00,29.00,unknown
36407,0.85,0.07,0.51,-15.32,-2.44,-8.48,-16.00,-36.00,27.00,unknown
36513,0.85,0.07,0.56,-7.87,0.18,-2.81,-20.00,-36.00,27.00,unknown
36606,0.85,0.07,0.54,2.81,1.16,0.24,-19.00,-36.00,32.00,unknown
36712,0.85,0.08,0.51,1.22,0.79,1.77,-19.00,-35.00,30.00,unknown
36805,0.85,0.07,0.53,-5.43,0.24,3.66,-18.00,-38.00,32.00,unknown
36911,0.86,0.09,0.54,-4.82,-2.32,-0.18,-18.00,-37.00,30.00,unknown
37004,0.86,0.11,0.54,0.79,-2.62,1.59,-19.00,-37.00,28.00,unknown
37110,0.84,0.08,0.54,1.65,0.79,0.00,-19.00,-38.00,34.00,unknown
37203,0.86,0.10,0.54,-0.18,-2.56,-0.31,-19.00,-36.00,32.00,unknown
37309,0.85,0.09,0.54,-1.28,0.31,-1.10,-20.00,-36.00,26.00,unknown
37402,0.83,0.08,0.52,-0.37,-0.98,-1.53,-18.00,-36.00,29.00,unknown
37508,0.84,0.09,0.53,-0.92,-2.87,1.10,-18.00,-35.00,32.00,unknown
37601,0.83,0.08,0.54,-0.85,-2.08,2.81,-18.00,-38.00,30.00,unknown
37707,0.84,0.09,0.55,-1.53,-0.92,3.72,-21.00,-36.00,34.00,unknown
37800,0.84,0.10,0.54,-2.14,-0.92,2.08,-21.00,-34.00,24.00,unknown
37906,0.83,0.09,0.55,2.50,-0.79,-0.06,-15.00,-36.00,29.00,unknown
37999,0.84,0.09,0.54,2.81,0.92,-1.53,-19.00,-35.00,37.00,unknown
38105,0.83,0.09,0.56,1.59,-0.31,-0.85,-21.00,-35.00,31.00,unknown
38198,0.83,0.08,0.56,2.87,-0.85,-1.71,-19.00,-36.00,36.00,unknown
38304,0.82,0.08,0.53,10.31,-4.94,0.06,-20.00,-37.00,37.00,unknown
38397,0.83,0.08,0.57,5.68,-4.94,1.40,-17.00,-38.00,36.00,unknown
38490,0.82,0.06,0.58,-3.60,-1.04,-1.16,-19.00,-38.00,34.00,unknown
38596,0.82,0.07,0.59,0.61,-2.01,-1.28,-20.00,-36.00,32.00,unknown
38689,0.82,0.08,0.57,-0.92,-0.37,1.83,-18.00,-37.00,34.00,unknown
38795,0.82,0.08,0.58,-2.38,-0.06,-0.18,-17.00,-37.00,30.00,unknown
38888,0.82,0.07,0.58,-2.01,0.61,-0.18,-18.00,-37.00,37.00,unknown
38994,0.83,0.09,0.57,-3.05,0.92,-0.06,-17.00,-35.00,33.00,unknown
39087,0.83,0.10,0.56,-3.48,-0.61,-3.48,-20.00,-38.00,34.00,unknown
39193,0.82,0.08,0.59,-3.54,0.37,1.83,-19.00,-36.00,34.00,unknown
39286,0.82,0.09,0.58,-0.85,-0.06,-1.46,-21.00,-36.00,37.00,unknown
39392,0.82,0.09,0.58,3.11,-0.98,-1.40,-18.00,-35.00,32.00,unknown
39485,0.82,0.08,0.58,0.85,-0.61,1.95,-20.00,-36.00,32.00,unknown
39591,0.82,0.08,0.59,0.24,-0.24,-0.49,-19.00,-37.00,36.00,unknown
