X,Y,Z,label
2.2259,1.97365,-1.41829,5
2.14359,1.34899,-0.91447,5
2.12883,1.35202,-0.93713,5
2.12667,1.34665,-0.92892,5
-1.31184,0.92495,-1.02609,5
-1.3462,0.95039,-1.03572,5
-1.27592,0.91213,-1.0516,5
-3.13046,0.35809,-1.70344,5
-3.11313,0.33349,-1.68806,5
-3.13773,0.36059,-1.6745,5
-2.15044,2.64647,-1.24027,5
-2.13012,2.65253,-1.21936,5
-2.16943,2.63423,-1.22939,5
-3.41591,0.90818,0.25261,5
-3.44814,0.89699,0.26052,5
-3.38858,0.88961,0.24677,5
-3.68933,-2.74813,0.21301,5
-3.72396,-2.72232,0.18354,5
-3.6936,-2.75349,0.21383,5
0.76312,-1.1554,-1.24915,5
0.77878,-1.17401,-1.2275,5
0.75259,-1.18616,-1.28202,5
1.81749,-0.79148,-1.77983,5
1.84277,-0.81394,-1.74093,5
1.83282,-0.76116,-1.7925,5
0.23709,-0.02246,-2.36499,5
0.26916,-0.01376,-2.37079,5
0.20686,-0.01884,-2.37122,5
1.32437,1.27784,-2.0927,5
1.32474,1.27139,-2.06848,5
1.34878,1.26748,-2.12235,5
-0.21674,1.14158,-0.36221,5
-0.21577,1.12401,-0.38693,5
-0.20908,1.15167,-0.35431,5
-2.30181,-1.07061,-0.4936,5
-2.3151,-1.06938,-0.50569,5
-2.28335,-1.0748,-0.50136,5
-1.33485,0.77133,-1.26599,5
-1.34699,0.73463,-1.27703,5
-1.35669,0.76357,-1.26474,5
-2.57244,2.16105,-0.71487,5
-2.55626,2.13622,-0.71975,5
-2.59257,2.19164,-0.70412,5
-3.33212,-1.12506,-0.1825,5
-3.38648,-1.13357,-0.19474,5
-3.36475,-1.10353,-0.21124,5
0.45323,-0.81504,-0.8849,5
0.46006,-0.80012,-0.86611,5
0.45584,-0.83129,-0.89673,5
1.04026,-1.39425,-1.58484,5
1.07263,-1.42127,-1.59084,5
1.05425,-1.41868,-1.57439,5
0.16042,-0.24552,-1.91923,5
0.16423,-0.20994,-1.89456,5
0.18455,-0.26146,-1.94737,5
1.13789,1.31482,-1.29472,5
1.14205,1.27581,-1.29655,5
1.13627,1.28908,-1.28484,5
-1.24088,-0.19556,-0.92518,5
-1.24277,-0.22576,-0.9063,5
-1.24589,-0.20121,-0.93315,5
-2.01536,0.15366,-1.23039,5
-2.00867,0.14677,-1.2589,5
-2.01823,0.17021,-1.23099,5
-1.06798,1.20832,-0.91593,5
-1.08364,1.20374,-0.91953,5
-1.03004,1.19849,-0.9251,5
-3.19752,-0.06023,-0.66514,5
-3.20689,-0.03083,-0.64156,5
-3.21235,-0.05658,-0.67159,5
-1.4933,-1.26051,-1.07047,5
-1.47733,-1.25665,-1.10473,5
-1.50862,-1.2409,-1.07163,5
1.33668,-1.06141,-2.14398,5
1.344,-1.02373,-2.14311,5
1.32875,-1.04909,-2.13958,5
1.2472,-0.40678,-2.25064,5
1.23719,-0.41167,-2.2578,5
1.24,-0.41075,-2.25215,5
1.07719,-0.86487,-1.06672,5
1.04434,-0.85401,-1.05071,5
1.05918,-0.85571,-1.07399,5
1.08284,-0.68501,-1.03352,5
1.10061,-0.70048,-1.02491,5
1.0962,-0.67738,-1.03047,5
1.08509,-0.644,-1.18482,5
1.09553,-0.63995,-1.21434,5
1.10186,-0.63271,-1.19869,5
1.10675,-0.74948,-1.12981,5
1.1022,-0.73615,-1.13054,5
1.09934,-0.73115,-1.16119,5
1.1237,-0.80594,-1.04748,5
1.13326,-0.82938,-1.00688,5
1.11002,-0.78381,-1.04725,5
1.12112,-0.88086,-1.08071,5
1.13848,-0.88866,-1.07557,5
1.11596,-0.88428,-1.0777,5
1.12266,-0.89622,-1.04927,5
1.15465,-0.89011,-1.04198,5
1.14892,-0.87493,-1.06149,5
1.13444,-0.77905,-1.00021,5
1.14336,-0.78744,-0.96985,5
1.12532,-0.8145,-0.9897,5
1.14626,-0.75777,-1.04065,5
1.19048,-0.72237,-1.04168,5
1.15143,-0.73053,-1.04591,5
1.13082,-0.7548,-1.06663,5
1.11424,-0.76305,-1.07259,5
1.14606,-0.73589,-1.07147,5
1.12851,-0.70501,-1.1157,5
1.11527,-0.74834,-1.09518,5
1.12663,-0.70846,-1.13692,5
1.13216,-0.74753,-1.08255,5
1.116,-0.76311,-1.09085,5
1.14718,-0.73495,-1.09435,5
1.13257,-0.78162,-1.03725,5
1.12518,-0.81439,-1.03883,5
1.14076,-0.81766,-1.04429,5
1.14146,-0.77713,-1.0307,5
1.1536,-0.79403,-1.04813,5
1.11603,-0.80484,-1.04128,5
1.15353,-0.77511,-1.00629,5
1.15731,-0.73573,-1.01339,5
1.19373,-0.77625,-1.0129,5
1.15693,-0.76081,-1.02693,5
1.15345,-0.7497,-1.06079,5
1.12264,-0.75628,-1.03107,5
1.14987,-0.74551,-1.02827,5
1.13745,-0.73121,-1.0248,5
1.15502,-0.76884,-1.02543,5
1.14415,-0.70687,-1.02089,5
1.12682,-0.68891,-1.00186,5
1.14644,-0.67028,-1.01537,5
1.15037,-0.69985,-1.05422,5
1.13397,-0.68012,-1.06654,5
1.13796,-0.73556,-1.04892,5
1.15102,-0.44929,-1.03331,5
1.16449,-0.4698,-1.01914,5
1.12274,-0.44093,-1.04545,5
1.21626,0.0802,-1.04007,5
1.20283,0.0541,-1.01902,5
1.22489,0.09575,-1.04486,5
1.8963,-0.54846,-0.96416,5
1.88571,-0.53902,-0.97153,5
1.92298,-0.61612,-0.94907,5
3.01942,-1.09201,-1.14478,5
3.0016,-1.07928,-1.14159,5
3.05099,-1.11073,-1.14531,5
3.25186,-0.36887,-1.21706,5
3.24088,-0.35764,-1.24052,5
3.27183,-0.33538,-1.22202,5
2.30694,0.31097,-0.81681,5
2.34385,0.28677,-0.84342,5
2.33132,0.31177,-0.79959,5
1.53715,0.87924,-0.58469,5
1.54147,0.8625,-0.57762,5
1.58529,0.89514,-0.58903,5
0.59917,1.44736,-0.50509,5
0.6079,1.42001,-0.51511,5
0.58173,1.4378,-0.45772,5
-0.87684,1.25612,-0.99473,5
-0.8742,1.26919,-1.00576,5
-0.86808,1.25607,-1.00467,5
-1.87311,0.22848,-1.11671,5
-1.86725,0.21058,-1.15508,5
-1.87946,0.24489,-1.13287,5
-2.5605,-1.05655,0.10543,5
-2.53471,-1.04826,0.10251,5
-2.54707,-1.0322,0.13408,5
-1.38589,-1.69305,0.53557,5
-1.38228,-1.67623,0.54835,5
-1.37389,-1.72344,0.55265,5
0.54569,-1.82499,0.15507,5
0.54159,-1.82843,0.15174,5
0.53419,-1.81662,0.17206,5
0.99685,-2.02419,0.17673,5
0.94972,-2.00517,0.15538,5
0.98016,-2.0216,0.18945,5
1.17622,-1.95434,0.12136,5
1.14965,-1.97623,0.10674,5
1.19737,-1.95616,0.13869,5
2.82777,-1.68227,-0.28469,5
2.79717,-1.69622,-0.25026,5
2.84051,-1.66483,-0.30924,5
3.56231,-1.36571,-0.75479,5
3.54345,-1.3887,-0.74535,5
3.55613,-1.3942,-0.71426,5
2.56285,-1.57191,-0.1642,5
2.5547,-1.57036,-0.15302,5
2.51471,-1.55621,-0.16036,5
1.78687,-0.80305,-0.44243,5
1.76575,-0.79158,-0.40416,5
1.8051,-0.82931,-0.43986,5
2.14172,-0.26485,-2.29193,5
2.17053,-0.30326,-2.30494,5
2.12483,-0.25545,-2.30397,5
3.26059,-0.34334,-2.41608,5
3.23716,-0.35483,-2.37331,5
3.2743,-0.32852,-2.39091,5
3.27545,0.20099,-1.40592,5
3.3012,0.22265,-1.39048,5
3.26408,0.18055,-1.386,5
2.67124,0.40648,-1.05249,5
2.67885,0.40738,-1.06648,5
2.69791,0.3885,-1.08066,5
2.02722,0.52584,-0.82579,5
2.0012,0.50756,-0.83617,5
2.02578,0.53176,-0.81488,5
1.74289,0.58399,-0.64738,5
1.74768,0.58815,-0.64123,5
1.74633,0.57153,-0.66351,5
1.73101,0.55616,-0.64404,5
1.69058,0.54045,-0.64703,5
1.74236,0.53575,-0.64615,5
1.74353,0.56293,-0.60623,5
1.74708,0.56806,-0.616,5
1.72548,0.56555,-0.56848,5
1.73531,0.60539,-0.53922,5
1.73504,0.58299,-0.54185,5
1.77072,0.63776,-0.50915,5
1.68687,0.57824,-0.5511,5
1.71949,0.55857,-0.50646,5
1.71413,0.5926,-0.53999,5
1.6244,0.44999,-0.76901,5
1.61207,0.46065,-0.76319,5
1.59104,0.45822,-0.77343,5
0.30584,0.49993,-0.95251,5
0.27014,0.49444,-0.92429,5
0.3149,0.51693,-0.95629,5
-0.80303,-0.0164,-0.53785,5
-0.85431,-0.00119,-0.54257,5
-0.78933,-0.00485,-0.56002,5
0.3042,-0.5232,-0.53979,5
0.30898,-0.50827,-0.53625,5
0.3201,-0.52432,-0.56083,5
1.26638,-0.37765,-1.00969,5
1.30788,-0.35455,-1.02082,5
1.27486,-0.38678,-1.04147,5
1.32733,-0.45631,-1.03362,5
1.31773,-0.46604,-1.03063,5
1.32608,-0.46069,-1.0441,5
1.2996,-0.50686,-1.02074,5
1.30334,-0.50517,-1.021,5
1.26859,-0.4992,-0.99527,5
1.28316,-0.44408,-1.02166,5
1.29624,-0.42193,-1.00421,5
1.2707,-0.4726,-1.03209,5
1.26262,-0.48523,-1.00769,5
1.24429,-0.51666,-1.02785,5
1.27588,-0.52319,-0.9779,5
1.11118,-0.50983,-1.11189,5
1.08175,-0.52065,-1.12605,5
1.12272,-0.49701,-1.12175,5
0.98141,-0.42434,-1.12131,5
0.98134,-0.41069,-1.11278,5
0.97712,-0.4328,-1.12176,5
0.49131,-0.77857,-1.34953,5
0.45755,-0.72338,-1.38004,5
0.45448,-0.79388,-1.32748,5
-0.6458,-1.16279,-1.095,5
-0.64582,-1.19059,-1.08268,5
-0.67114,-1.18072,-1.08621,5
-1.41352,-1.30903,-0.37721,5
-1.41062,-1.32217,-0.39522,5
-1.43223,-1.32316,-0.35563,5
-0.42918,-1.62352,-0.12148,5
-0.44524,-1.66394,-0.12213,5
-0.44643,-1.60008,-0.10234,5
-0.85092,-2.05991,0.15593,5
-0.86837,-2.07302,0.16579,5
-0.84884,-2.04956,0.15298,5
-1.00093,-2.74225,1.75292,5
-0.98779,-2.69256,1.72285,5
-1.03281,-2.77106,1.76092,5
-0.58988,-2.57623,1.36666,5
-0.60842,-2.58055,1.34527,5
-0.58121,-2.57244,1.37466,5
0.15712,-1.4921,-0.6628,5
0.15438,-1.48094,-0.63261,5
0.14606,-1.51736,-0.65178,5
-0.08675,-1.15623,-1.26067,5
-0.10075,-1.13185,-1.2974,5
-0.10577,-1.13829,-1.24334,5
-0.90123,-0.46612,-2.67055,5
-0.91862,-0.49748,-2.69235,5
-0.89886,-0.46532,-2.69799,5
-1.00425,0.15572,-3.82368,5
-1.02131,0.16516,-3.8453,5
-0.99092,0.15343,-3.80862,5
-1.37255,0.67849,-3.12559,5
-1.36314,0.65484,-3.12897,5
-1.40379,0.68818,-3.09238,5
-1.87559,0.36281,-1.0798,5
-1.89289,0.36883,-1.09694,5
-1.85764,0.39037,-1.07369,5
-1.66211,-0.49037,-0.1254,5
-1.65331,-0.49289,-0.14191,5
-1.68246,-0.52324,-0.12397,5
-1.72656,-0.5133,-0.20423,5
-1.73935,-0.50088,-0.22947,5
-1.78393,-0.52698,-0.19099,5
-1.75264,-0.51152,-0.28522,5
-1.76631,-0.54388,-0.3436,5
-1.72714,-0.53005,-0.31328,5
-1.89352,-2.05691,1.84086,5
-1.91717,-2.06595,1.83455,5
-1.86562,-2.07335,1.85,5
-1.28057,-3.71319,3.45033,5
-1.29405,-3.72975,3.44087,5
-1.27744,-3.73238,3.47359,5
-0.50827,-3.89799,3.33636,5
-0.52094,-3.89564,3.34232,5
-0.50779,-3.91507,3.36322,5
-0.16779,-3.41961,2.88675,5
-0.16024,-3.45249,2.86903,5
-0.18117,-3.436,2.89818,5
0.4747,-2.54015,1.52974,5
0.49916,-2.54324,1.56268,5
0.45478,-2.57411,1.54608,5
0.70849,-2.02929,0.25667,5
0.71079,-2.04544,0.25409,5
0.69814,-2.03972,0.23593,5
0.47808,-1.75753,-1.22607,5
0.47347,-1.73993,-1.25612,5
0.51639,-1.74418,-1.23398,5
-0.1079,-1.0179,-2.77755,5
-0.09535,-1.02701,-2.76932,5
-0.11654,-1.03132,-2.78806,5
-0.38103,-0.68304,-3.57176,5
-0.34091,-0.6861,-3.59583,5
-0.36099,-0.69064,-3.58235,5
-0.11687,-1.10499,-2.1144,5
-0.09234,-1.07957,-2.13126,5
-0.1142,-1.13102,-2.13035,5
-1.01827,-1.70673,-0.4101,5
-1.00833,-1.68124,-0.42524,5
-1.03019,-1.6809,-0.42489,5
-0.17531,-1.77404,-0.1298,5
-0.20808,-1.82953,-0.15955,5
-0.16127,-1.75563,-0.15747,5
-0.01487,-0.50027,-2.49033,5
-0.0496,-0.52112,-2.50365,5
0.00597,-0.50745,-2.50081,5
-2.15847,0.93494,-4.11612,5
-2.12834,0.9558,-4.12556,5
-2.16503,0.89857,-4.11705,5
-1.04829,0.17784,-1.44007,5
-1.05889,0.19345,-1.4421,5
-1.04522,0.19167,-1.47321,5
-2.10488,-0.933,-0.38005,5
-2.11814,-0.91907,-0.34096,5
-2.08264,-0.94778,-0.40433,5
-3.32489,-0.89902,-0.42369,5
-3.3356,-0.88888,-0.43414,5
-3.30975,-0.91198,-0.44761,5
-0.28473,-1.2239,0.82455,5
-0.26789,-1.21271,0.82122,5
-0.29703,-1.23187,0.83939,5
-0.45955,-0.9548,0.0347,5
-0.49511,-0.95715,0.0523,5
-0.45458,-0.95681,0.02729,5
-3.2871,-0.20636,-0.50964,5
-3.29692,-0.18849,-0.51723,5
-3.2928,-0.25641,-0.53198,5
-1.73102,-0.99998,0.91038,5
-1.71225,-1.02558,0.91515,5
-1.7437,-0.97002,0.86183,5
1.30925,-1.6851,0.89489,5
1.33648,-1.65116,0.89544,5
1.29462,-1.67807,0.90724,5
-0.95368,-0.80441,-0.44749,5
-0.97811,-0.78142,-0.45914,5
-0.96733,-0.80949,-0.47312,5
-3.13424,-2.24209,1.8153,5
-3.14162,-2.24993,1.81728,5
-3.13413,-2.21214,1.80725,5
-1.0203,-2.55754,2.61374,5
-1.02732,-2.55184,2.6091,5
-1.04827,-2.56298,2.60386,5
0.41333,-1.19188,-0.03522,5
0.41692,-1.1932,-0.01185,5
0.46805,-1.20461,-0.02068,5
-0.68132,-1.57632,-0.24388,5
-0.69333,-1.59411,-0.2447,5
-0.70466,-1.55897,-0.24045,5
-0.38081,-1.11467,-0.7594,5
-0.3458,-1.13438,-0.73814,5
-0.39557,-1.06801,-0.76262,5
-1.29093,-0.87975,-1.08893,5
-1.31565,-0.86777,-1.07754,5
-1.32454,-0.83007,-1.11522,5
-1.77057,-1.17857,-1.58944,5
-1.7688,-1.19214,-1.57033,5
-1.76808,-1.18079,-1.61261,5
-0.59668,-1.12437,-1.50516,5
-0.588,-1.12827,-1.5093,5
-0.54678,-1.13618,-1.51681,5
-1.18281,-0.14412,-2.78561,5
-1.16605,-0.08012,-2.79445,5
-1.12645,-0.14429,-2.7494,5
-1.53046,0.09177,-2.99161,5
-1.52391,0.12133,-2.99148,5
-1.49767,0.09841,-3.01562,5
-1.73579,-0.67071,-0.46209,5
-1.70571,-0.65681,-0.46015,5
-1.71436,-0.65788,-0.47166,5
-1.60924,-0.64782,-0.22099,5
-1.61087,-0.62823,-0.22048,5
-1.60344,-0.62689,-0.19363,5
-1.60174,-0.63943,-0.24232,5
-1.57617,-0.61136,-0.25201,5
-1.60922,-0.65212,-0.25364,5
-1.52747,-1.28349,2.58066,5
-1.53426,-1.28084,2.61374,5
-1.55259,-1.27506,2.56358,5
-0.77955,-2.82688,6.41932,5
-0.78624,-2.83964,6.41731,5
-0.78834,-2.83305,6.42374,5
-0.00112,-3.41745,4.97867,5
-0.01313,-3.41022,4.97298,5
0.01294,-3.40796,5.00531,5
0.38459,-2.59198,1.19653,5
0.39797,-2.6451,1.153,5
0.40154,-2.58728,1.16782,5
1.51952,-1.83548,-0.38935,5
1.52137,-1.83536,-0.41709,5
1.49492,-1.83389,-0.37869,5
0.30898,-2.11766,-1.13828,5
0.31115,-2.12157,-1.13698,5
0.32088,-2.13067,-1.11919,5
0.32481,-1.9188,-0.85669,5
0.35243,-1.91996,-0.86863,5
0.29909,-1.91532,-0.87302,5
1.29363,-0.96836,-1.02082,5
1.29916,-0.98755,-0.99524,5
1.28586,-0.96086,-1.01444,5
-0.76382,-1.16786,-1.43859,5
-0.75287,-1.21351,-1.4132,5
-0.76102,-1.13084,-1.44692,5
-1.25139,-1.58981,-2.60537,5
-1.25735,-1.58526,-2.58155,5
-1.25494,-1.57448,-2.62419,5
-0.22488,-1.59985,-2.50005,5
-0.19695,-1.6253,-2.50523,5
-0.21548,-1.58692,-2.48689,5
0.11135,-1.68672,-0.87618,5
0.14276,-1.69982,-0.86277,5
0.10907,-1.66969,-0.85709,5
-0.84117,0.34533,-4.84022,5
-0.85304,0.37109,-4.80907,5
-0.85015,0.34478,-4.84657,5
-1.78957,1.00837,-4.44643,5
-1.78373,1.0262,-4.4752,5
-1.77964,0.99922,-4.46869,5
-1.65007,-0.65658,-0.0526,5
-1.68545,-0.69337,-0.03749,5
-1.65285,-0.6526,-0.03299,5
0.15711,2.014,-0.51937,5
0.14788,1.98789,-0.49112,5
0.12866,2.0108,-0.48534,5
-1.45561,1.64845,-0.48366,5
-1.45984,1.64822,-0.51213,5
-1.47177,1.63323,-0.48449,5
-1.69474,1.16578,-1.00085,5
-1.69369,1.15146,-0.97405,5
-1.67891,1.14621,-0.99374,5
0.86987,1.16916,-1.50058,5
0.85655,1.16408,-1.53708,5
0.86301,1.17919,-1.50835,5
2.83592,1.32789,-1.27234,5
2.79227,1.33292,-1.30202,5
2.86772,1.31579,-1.26883,5
0.75687,2.00498,-0.64226,5
0.7772,2.01125,-0.64548,5
0.75889,2.00546,-0.62445,5
-1.88478,2.30051,-0.38366,5
-1.89865,2.33214,-0.38169,5
-1.90514,2.2694,-0.37933,5
-0.35863,1.27039,-1.04372,5
-0.3366,1.28116,-1.04643,5
-0.31755,1.27376,-1.03703,5
2.21503,0.84824,-1.24896,5
2.22554,0.8426,-1.24792,5
2.19196,0.8411,-1.2604,5
0.70964,1.67967,-0.7953,5
0.7239,1.65798,-0.81744,5
0.69815,1.66234,-0.76282,5
-0.59928,1.93702,-0.77679,5
-0.61641,1.96534,-0.82809,5
-0.60723,1.91672,-0.78452,5
0.97619,1.64245,-0.98189,5
0.9535,1.64943,-0.93588,5
0.9665,1.63657,-0.9658,5
0.15546,1.84285,-0.78942,5
0.14817,1.83783,-0.7723,5
0.131,1.85311,-0.78066,5
-0.10727,1.67844,-0.89899,5
-0.07953,1.66811,-0.91206,5
-0.12286,1.66535,-0.86244,5
1.39089,1.37916,-1.00798,5
1.44,1.35309,-1.02981,5
1.37497,1.40509,-1.03993,5
0.05898,1.98195,-0.59864,5
0.02303,1.98698,-0.57767,5
0.06018,1.99889,-0.62632,5
-0.16596,1.8739,-0.86322,5
-0.19124,1.9048,-0.85712,5
-0.13936,1.90056,-0.86055,5
1.96833,1.39958,-0.94784,5
1.9604,1.40278,-0.98537,5
1.96876,1.40939,-0.96302,5
0.37789,1.94713,-0.37373,5
0.38795,1.94423,-0.33144,5
0.36379,1.89611,-0.36438,5
-1.09536,1.98477,-0.47119,5
-1.07905,1.98716,-0.48818,5
-1.10463,1.99813,-0.46317,5
0.73914,1.37115,-0.99112,5
0.71671,1.36963,-0.97966,5
0.75917,1.3438,-0.96787,5
0.51927,1.36149,-0.68285,5
0.49543,1.38491,-0.64093,5
0.54032,1.3606,-0.6975,5
-0.14979,1.64112,-0.30575,5
-0.15592,1.642,-0.31588,5
-0.17722,1.60692,-0.30186,5
0.26539,2.16438,-0.74763,5
0.2967,2.18054,-0.75256,5
0.26547,2.17261,-0.73898,5
-0.20174,1.66534,-1.07744,5
-0.23302,1.68621,-1.04815,5
-0.23073,1.67432,-1.08446,5
0.39026,1.24194,-0.76538,5
0.37006,1.19945,-0.75501,5
0.40487,1.24707,-0.76612,5
0.34916,2.2158,0.18232,5
0.36041,2.19822,0.20948,5
0.32664,2.21732,0.21313,5
-0.23533,2.63797,1.02195,5
-0.23034,2.63608,1.01022,5
-0.24328,2.63129,1.00505,5
-1.34396,2.10306,0.1868,5
-1.35257,2.09406,0.1733,5
-1.37175,2.13716,0.17671,5
0.12125,1.33212,-1.12356,5
0.11555,1.35061,-1.11991,5
0.1086,1.34461,-1.14374,5
0.81502,1.64442,-0.92398,5
0.82923,1.64607,-0.891,5
0.79861,1.63226,-0.94349,5
-1.34642,1.88557,-0.81471,5
-1.38656,1.92533,-0.85319,5
-1.35785,1.94017,-0.80845,5
0.74326,1.28101,-1.12761,5
0.73882,1.26552,-1.11237,5
0.74221,1.28209,-1.16618,5
1.59704,1.9312,-2.84785,5
1.60981,1.92683,-2.84223,5
1.61982,1.94661,-2.87075,5
-0.32861,2.68785,-3.77154,5
-0.33414,2.64525,-3.77531,5
-0.2942,2.69725,-3.7735,5
0.02616,2.16336,-2.08672,5
0.04445,2.18567,-2.04917,5
0.00305,2.17445,-2.06281,5
1.4504,1.809,-0.71242,5
1.42514,1.79326,-0.72105,5
1.45937,1.81084,-0.72213,5
0.26037,1.96589,-0.65665,5
0.24465,1.97264,-0.66312,5
0.25177,1.98857,-0.65564,5
0.69255,1.82746,-0.32483,5
0.72502,1.83197,-0.32057,5
0.67356,1.79141,-0.33236,5
0.26634,2.14066,0.30537,5
0.30814,2.13211,0.30517,5
0.25768,2.11826,0.26811,5
-1.36253,2.1357,-0.31757,5
-1.36648,2.14859,-0.34785,5
-1.37468,2.12587,-0.31483,5
0.75426,1.34324,-0.99759,5
0.75772,1.35366,-0.99774,5
0.76354,1.34252,-1.00476,5
0.17406,2.31946,-0.24987,5
0.16772,2.28706,-0.21385,5
0.19021,2.31606,-0.25538,5
-0.51098,2.90325,0.44427,5
-0.47431,2.94511,0.40966,5
-0.51013,2.90312,0.43739,5
0.52716,1.99769,-0.3629,5
0.56371,1.98922,-0.35746,5
0.53175,1.98253,-0.33295,5
-0.86424,1.70609,-1.08454,5
-0.8584,1.68948,-1.06152,5
-0.84992,1.69185,-1.09676,5
-1.16257,1.51351,-1.12433,5
-1.17624,1.55105,-1.14275,5
-1.19282,1.4849,-1.16657,5
-0.10274,1.2725,-1.19131,5
-0.09605,1.24471,-1.20225,5
-0.1211,1.25694,-1.21461,5
0.28147,0.88074,-1.74815,5
0.29082,0.83888,-1.73891,5
0.29794,0.88516,-1.74327,5
0.51194,0.65178,-2.59176,5
0.51319,0.62278,-2.58935,5
0.51273,0.6475,-2.57152,5
0.22326,1.15487,-2.26514,5
0.22809,1.15289,-2.25256,5
0.19506,1.09707,-2.29572,5
0.55731,1.10556,-2.5187,5
0.55246,1.08507,-2.4831,5
0.57256,1.11835,-2.49279,5
1.01569,1.19112,-2.35964,5
0.99451,1.18893,-2.38296,5
1.00637,1.20614,-2.34034,5
-0.17226,2.3536,-0.18813,5
-0.16221,2.39172,-0.19651,5
-0.15129,2.37362,-0.1631,5
0.20654,2.63714,0.61297,5
0.19031,2.64991,0.58691,5
0.17341,2.63577,0.60954,5
-0.3544,2.08342,-0.66585,5
-0.39945,2.05452,-0.64703,5
-0.35052,2.0522,-0.66744,5
-0.91757,1.28335,-1.40365,5
-0.93089,1.28921,-1.41016,5
-0.94341,1.30882,-1.42313,5
1.04448,1.01177,-1.05552,5
1.02663,0.99376,-1.07493,5
1.00941,1.00644,-1.06735,5
0.6884,1.93751,-0.48133,5
0.66235,1.91032,-0.47413,5
0.70676,1.93122,-0.47177,5
0.05581,1.6513,-1.08928,5
0.03291,1.70015,-1.08558,5
0.08185,1.67241,-1.09436,5
0.71563,0.54116,-2.44967,5
0.6802,0.53965,-2.46989,5
0.73505,0.57845,-2.44307,5
0.88228,0.65355,-2.61942,5
0.87316,0.65228,-2.6088,5
0.87708,0.63995,-2.60189,5
0.38865,1.28996,-1.80677,5
0.3972,1.29216,-1.80651,5
0.36994,1.30973,-1.80174,5
